,ghostUp,ghostDown,ghostLeft,ghostRight,wallUp,wallDown,wallLeft,wallRight,foodUp,foodDown,foodLeft,foodRight,emptyUp,emptyDown,emptyLeft,emptyRight,nearestFood,nearestGhost,nearestCapsule,legalPositionUp,legalPositionDown,legalPositionULeft,legalPositionRight,pacmanPositionX,pacmanPositionY,lastAction,labelNextAction 
343,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.09090909090909091,0.05555555555555555,True,False,True,True,0.25,0.5714285714285714,None,3
344,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1.0,0.125,0.0625,True,True,True,False,0.3,0.5714285714285714,None,1
345,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1.0,0.16666666666666666,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,3
346,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.25,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,3
347,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.25,0.09090909090909091,False,False,True,True,0.4,0.42857142857142855,None,3
348,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.09090909090909091,True,False,True,True,0.45,0.42857142857142855,None,3
349,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.1,True,False,True,True,0.5,0.42857142857142855,None,3
350,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.25,0.1111111111111111,False,False,True,True,0.55,0.42857142857142855,None,3
351,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.25,0.14285714285714285,False,False,True,True,0.6,0.42857142857142855,None,3
352,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1.0,0.25,0.16666666666666666,True,True,True,False,0.65,0.42857142857142855,None,0
353,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,True,False,True,0.65,0.5714285714285714,None,3
354,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.1111111111111111,0.25,True,False,True,True,0.7,0.5714285714285714,None,3
355,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1.0,0.08333333333333333,0.3333333333333333,True,True,True,False,0.75,0.5714285714285714,None,1
356,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.09090909090909091,0.5,True,True,False,True,0.75,0.42857142857142855,None,3
357,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
358,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.08333333333333333,0,True,True,False,True,0.75,0.42857142857142855,None,3
359,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
360,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.09090909090909091,0,True,True,False,True,0.75,0.42857142857142855,None,3
361,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
362,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.07692307692307693,0,True,True,False,True,0.75,0.42857142857142855,None,3
363,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
364,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.07142857142857142,0,True,True,False,True,0.75,0.42857142857142855,None,3
365,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
366,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.07692307692307693,0,True,True,False,True,0.75,0.42857142857142855,None,3
367,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
368,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.08333333333333333,0,True,True,False,True,0.75,0.42857142857142855,None,3
369,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
370,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.09090909090909091,0,True,True,False,True,0.75,0.42857142857142855,None,3
371,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
372,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.08333333333333333,0,True,True,False,True,0.75,0.42857142857142855,None,3
373,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
374,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.07692307692307693,0,True,True,False,True,0.75,0.42857142857142855,None,3
375,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
376,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.06666666666666667,0,True,True,False,True,0.75,0.42857142857142855,None,3
377,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
378,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.0625,0,True,True,False,True,0.75,0.42857142857142855,None,3
379,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
380,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05555555555555555,0,True,True,False,True,0.75,0.42857142857142855,None,3
381,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
382,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05263157894736842,0,True,True,False,True,0.75,0.42857142857142855,None,3
383,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
384,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05,0,True,True,False,True,0.75,0.42857142857142855,None,3
385,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
386,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05,0,True,True,False,True,0.75,0.42857142857142855,None,3
387,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
388,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05263157894736842,0,True,True,False,True,0.75,0.42857142857142855,None,3
389,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
390,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05555555555555555,0,True,True,False,True,0.75,0.42857142857142855,None,3
391,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
392,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.05263157894736842,0,True,True,False,True,0.75,0.42857142857142855,None,3
393,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
394,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.058823529411764705,0,True,True,False,True,0.75,0.42857142857142855,None,1
395,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.0625,0,True,True,False,False,0.75,0.2857142857142857,None,1
396,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1.0,0.0625,0,True,False,True,True,0.75,0.14285714285714285,None,3
397,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.05,0,False,False,True,True,0.8,0.14285714285714285,None,3
398,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.043478260869565216,0,False,False,True,True,0.85,0.14285714285714285,None,3
399,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1.0,0.041666666666666664,0,True,False,True,False,0.9,0.14285714285714285,None,0
400,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.04,0,True,True,False,False,0.9,0.2857142857142857,None,0
401,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.041666666666666664,0,True,True,False,False,0.9,0.42857142857142855,None,0
402,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.041666666666666664,0,True,True,False,False,0.9,0.5714285714285714,None,0
403,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.047619047619047616,0,False,True,True,False,0.9,0.7142857142857143,None,2
404,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.05555555555555555,0,False,False,True,True,0.85,0.7142857142857143,None,2
405,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.06666666666666667,0,False,False,True,True,0.8,0.7142857142857143,None,2
406,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0.5,0.08333333333333333,0,False,True,True,True,0.75,0.7142857142857143,None,2
407,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0.5,0.1111111111111111,0,False,True,True,True,0.7,0.7142857142857143,None,2
408,False,False,False,False,True,False,True,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.14285714285714285,0,False,True,False,True,0.65,0.7142857142857143,None,1
409,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.14285714285714285,0,True,True,False,True,0.65,0.5714285714285714,None,1
410,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,1.0,0.2,0,True,True,True,False,0.65,0.42857142857142855,None,1
411,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.14285714285714285,0,True,True,False,False,0.65,0.2857142857142857,None,1
412,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1.0,0.25,0,True,False,True,True,0.65,0.14285714285714285,None,2
413,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.5,0,False,False,True,True,0.6,0.14285714285714285,None,3
414,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.5,0,True,False,True,True,0.65,0.14285714285714285,None,3
415,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.2,0.5,0,False,False,True,True,0.7,0.14285714285714285,None,3
416,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.2,0.5,0,True,False,True,True,0.75,0.14285714285714285,None,0
417,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.14285714285714285,0.5,0,True,True,False,False,0.75,0.2857142857142857,None,0
418,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.125,1.0,0,True,True,False,True,0.75,0.42857142857142855,None,0
419,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.1111111111111111,1.0,0,True,True,True,False,0.75,0.5714285714285714,None,0
420,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,1.0,0,False,True,True,True,0.75,0.7142857142857143,None,3
421,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.09090909090909091,0.5,0,False,False,True,True,0.8,0.7142857142857143,None,3
422,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.07692307692307693,0.16666666666666666,0,False,False,True,True,0.85,0.7142857142857143,None,2
423,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.09090909090909091,0.2,0,False,False,True,True,0.8,0.7142857142857143,None,2
424,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.25,0,False,True,True,True,0.75,0.7142857142857143,None,2
425,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.125,0.3333333333333333,0,False,True,True,True,0.7,0.7142857142857143,None,2
426,False,False,False,False,True,False,True,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.3333333333333333,0,False,True,False,True,0.65,0.7142857142857143,None,1
427,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.3333333333333333,0,True,True,False,True,0.65,0.5714285714285714,None,1
428,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.2,0.5,0,True,True,True,False,0.65,0.42857142857142855,None,1
429,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.25,0.5,0,True,True,False,False,0.65,0.2857142857142857,None,1
430,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.25,0,True,False,True,True,0.65,0.14285714285714285,None,2
431,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.2,0,False,False,True,True,0.6,0.14285714285714285,None,2
432,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.2,0,False,False,True,True,0.55,0.14285714285714285,None,2
433,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.125,0.16666666666666666,0,False,False,True,True,0.5,0.14285714285714285,None,2
434,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.16666666666666666,0,False,False,True,True,0.45,0.14285714285714285,None,2
435,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.2,0.2,0,False,False,True,True,0.4,0.14285714285714285,None,2
436,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.2,0,False,False,True,True,0.35,0.14285714285714285,None,2
437,False,False,False,False,False,True,False,False,True,False,False,False,1,1,1,1,1.0,0.25,0,True,False,True,True,0.3,0.14285714285714285,None,0
438,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.3333333333333333,0.25,0,True,True,False,False,0.3,0.2857142857142857,None,0
439,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.25,0,True,True,False,True,0.3,0.42857142857142855,None,0
440,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0,True,True,True,False,0.3,0.5714285714285714,None,0
441,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.125,0,False,True,True,False,0.3,0.7142857142857143,None,2
442,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0,False,True,True,True,0.25,0.7142857142857143,None,2
443,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0.5,0.1,0,False,True,True,True,0.2,0.7142857142857143,None,2
444,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.08333333333333333,0,False,False,True,True,0.15,0.7142857142857143,None,2
445,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.07692307692307693,0,False,False,True,True,0.1,0.7142857142857143,None,2
446,False,False,False,False,True,False,True,False,False,True,False,False,1,1,1,1,1.0,0.06666666666666667,0,False,True,False,True,0.05,0.7142857142857143,None,1
447,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.0625,0,True,True,False,False,0.05,0.5714285714285714,None,1
448,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.05263157894736842,0,True,True,False,False,0.05,0.42857142857142855,None,1
449,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.045454545454545456,0,True,True,False,False,0.05,0.2857142857142857,None,1
450,False,False,False,False,False,True,True,False,False,False,False,True,1,1,1,1,0.5,0.05,0,True,False,False,True,0.05,0.14285714285714285,None,3
451,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.05555555555555555,0,False,False,True,True,0.1,0.14285714285714285,None,3
452,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1.0,0.06666666666666667,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,2
453,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.07692307692307693,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
454,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,2
455,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.125,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
456,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1111111111111111,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,2
457,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.1111111111111111,0.25,True,False,True,True,0.2,0.14285714285714285,None,0
458,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.3333333333333333,True,True,False,False,0.2,0.2857142857142857,None,0
459,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.5,True,True,True,False,0.2,0.42857142857142855,None,2
460,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
461,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.14285714285714285,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
462,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
463,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
464,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
465,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
466,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
467,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
468,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
469,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
470,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
471,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
472,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
473,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.125,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
474,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
475,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
476,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
477,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
478,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
479,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
480,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
481,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
482,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
483,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
484,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
485,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
486,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
487,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.125,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
488,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
489,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
490,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
491,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
492,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
493,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
494,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
495,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
496,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
497,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.25,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,0
498,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1.0,0.5,0.05263157894736842,True,True,False,True,0.2,0.5714285714285714,None,3
499,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.1111111111111111,0.05555555555555555,True,False,True,True,0.25,0.5714285714285714,None,3
500,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1.0,0.14285714285714285,0.0625,True,True,True,False,0.3,0.5714285714285714,None,1
501,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1.0,0.2,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,3
502,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,2
503,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.3333333333333333,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,1
504,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.3333333333333333,0.3333333333333333,0.0625,True,True,False,False,0.3,0.2857142857142857,None,1
505,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.5,0.06666666666666667,True,False,True,True,0.3,0.14285714285714285,None,3
506,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.25,0.3333333333333333,0.07142857142857142,False,False,True,True,0.35,0.14285714285714285,None,3
507,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.25,0.07692307692307693,False,False,True,True,0.4,0.14285714285714285,None,3
508,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.125,0.07692307692307693,False,False,True,True,0.45,0.14285714285714285,None,3
509,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.1,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,3
510,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.1111111111111111,0.1,False,False,True,True,0.55,0.14285714285714285,None,3
511,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.125,False,False,True,True,0.6,0.14285714285714285,None,3
512,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.16666666666666666,True,False,True,True,0.65,0.14285714285714285,None,3
513,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.2,False,False,True,True,0.7,0.14285714285714285,None,3
514,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.16666666666666666,0.25,True,False,True,True,0.75,0.14285714285714285,None,3
515,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.1111111111111111,0.16666666666666666,False,False,True,True,0.8,0.14285714285714285,None,3
516,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.09090909090909091,0.125,False,False,True,True,0.85,0.14285714285714285,None,3
517,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.1,True,False,True,False,0.9,0.14285714285714285,None,0
518,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.08333333333333333,True,True,False,False,0.9,0.2857142857142857,None,0
519,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.07692307692307693,True,True,False,False,0.9,0.42857142857142855,None,0
520,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.09090909090909091,True,True,False,False,0.9,0.5714285714285714,None,0
521,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.1111111111111111,0.1,False,True,True,False,0.9,0.7142857142857143,None,2
522,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0.125,False,False,True,True,0.85,0.7142857142857143,None,2
523,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.2,0.16666666666666666,False,False,True,True,0.8,0.7142857142857143,None,2
524,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1.0,0.5,0.3333333333333333,False,True,True,True,0.75,0.7142857142857143,None,1
525,False,False,False,False,False,False,False,True,False,True,True,False,1,1,1,1,1.0,1.0,0.3333333333333333,True,True,True,False,0.75,0.5714285714285714,None,1
526,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.3333333333333333,0.5,True,True,False,True,0.75,0.42857142857142855,None,3
527,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
528,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.25,0,True,True,False,True,0.75,0.42857142857142855,None,3
